mic0_pos_x,mic0_pos_y,mic0_pos_z,mic1_pos_x,mic1_pos_y,mic1_pos_z,mic2_pos_x,mic2_pos_y,mic2_pos_z,mic3_pos_x,mic3_pos_y,mic3_pos_z,config_id,fs_hz,room_dim_x,room_dim_y,room_dim_z,rt60_target_s,is_anechoic,source_pos_x,source_pos_y,source_pos_z,array_center_x_config,array_center_y_config,array_center_z_config,array_center_x_actual,array_center_y_actual,array_center_z_actual,array_orientation_axis,actual_dist_src_to_array_center_m,actual_azimuth_src_to_array_center_deg,angle_deg,actual_elevation_src_to_array_center_deg,num_mics_configured,num_mics_processed,mic_separation_m,rir_file_basename,snr_db,mic_pair,mic_pair_distance_m,tdoa_real_s,tdoa_method,tdoa_estimated_s,tdoa_error_s,tdoa_computation_time_s,doa_estimated_from_pair_deg,tdoa_method_for_avg_doa,doa_array_estimated_deg,doa_array_real_deg,doa_array_error_deg
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_30,48000,10.0,10.0,10.0,0.05,,3.613340798452839,3.826827896337877,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_30,90,array_avg_adj_pairs,,,,,,,,phat,30.29094334102292,50.0,-19.70905665897708
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_30,48000,10.0,10.0,10.0,0.05,,3.613340798452839,3.826827896337877,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_30,90,array_avg_adj_pairs,,,,,,,,scot,30.29094334102292,50.0,-19.70905665897708
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_30,48000,10.0,10.0,10.0,0.05,,3.613340798452839,3.826827896337877,3.5,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,30.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_30,90,array_avg_adj_pairs,,,,,,,,ml,30.29094334102292,50.0,-19.70905665897708
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-1,0.1,0.0001436531290094573,cc,0.00014583333333333335,2.180204323876052e-06,0.01567379200059804,59.98621582018029,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-1,0.1,0.0001436531290094573,phat,0.00022916666666666666,8.551353765720937e-05,0.13565887499862583,38.182877412288086,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-1,0.1,0.0001436531290094573,scot,0.00022916666666666666,8.551353765720937e-05,0.14054770800066763,38.182877412288086,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-1,0.1,0.0001436531290094573,ml,0.00022916666666666666,8.551353765720937e-05,0.14244908399996348,38.182877412288086,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-2,0.2,0.0002761332488049772,cc,0.0002708333333333333,-5.299915471643863e-06,0.01587275000019872,62.323480181062756,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-2,0.2,0.0002761332488049772,phat,0.0004166666666666667,0.0001405334178616895,0.1362769160004973,44.39093778146574,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-2,0.2,0.0002761332488049772,scot,0.0004166666666666667,0.0001405334178616895,0.13863216700156045,44.39093778146574,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-2,0.2,0.0002761332488049772,ml,0.0004166666666666667,0.0001405334178616895,0.14227679199939303,44.39093778146574,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-3,0.30000000000000004,0.00039665374275407234,cc,0.0003958333333333333,-8.204094207390198e-07,0.014007499999934225,63.09134327007688,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-3,0.30000000000000004,0.00039665374275407234,phat,0.0006041666666666667,0.00020751292391259435,0.14450645899887604,46.30939225159257,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-3,0.30000000000000004,0.00039665374275407234,scot,0.0006041666666666667,0.00020751292391259435,0.1377760830000625,46.30939225159257,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,0-3,0.30000000000000004,0.00039665374275407234,ml,0.0006041666666666667,0.00020751292391259435,0.14195770799960883,46.30939225159257,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,1-2,0.1,0.0001324801197955199,cc,0.000125,-7.480119795519888e-06,0.016408958999818424,64.61174187118476,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,1-2,0.1,0.0001324801197955199,phat,0.00020833333333333335,7.585321353781346e-05,0.13762662500084843,44.39093778146574,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,1-2,0.1,0.0001324801197955199,scot,0.00020833333333333335,7.585321353781346e-05,0.13880104199961352,44.39093778146574,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,1-2,0.1,0.0001324801197955199,ml,0.00020833333333333335,7.585321353781346e-05,0.14435437499923864,44.39093778146574,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,1-3,0.2,0.00025300061374461505,cc,0.00025,-3.0006137446150446e-06,0.01652466599989566,64.61174187118476,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,1-3,0.2,0.00025300061374461505,phat,0.0003958333333333333,0.00014283271958871827,0.1528860420003184,47.245831656545164,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,1-3,0.2,0.00025300061374461505,scot,0.0003958333333333333,0.00014283271958871827,0.1466191669987893,47.245831656545164,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,1-3,0.2,0.00025300061374461505,ml,0.0003958333333333333,0.00014283271958871827,0.14984116600135167,47.245831656545164,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,2-3,0.1,0.00012052049394909516,cc,0.000125,4.4795060509048436e-06,0.017707167000480695,64.61174187118476,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,2-3,0.1,0.00012052049394909516,phat,0.0001875,6.697950605090484e-05,0.14315158300087205,49.97476045263578,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,2-3,0.1,0.00012052049394909516,scot,0.0001875,6.697950605090484e-05,0.14072399999895424,49.97476045263578,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,2-3,0.1,0.00012052049394909516,ml,0.0001875,6.697950605090484e-05,0.14481045800130232,49.97476045263578,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,array_avg_adj_pairs,,,,,,,,cc,63.06989985418327,50.0,13.06989985418327
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,array_avg_adj_pairs,,,,,,,,phat,44.18285854879654,50.0,-5.817141451203462
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,array_avg_adj_pairs,,,,,,,,scot,44.18285854879654,50.0,-5.817141451203462
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_45,48000,10.0,10.0,10.0,0.05,,3.4090389553440876,3.5833504408394035,3.914213562373095,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,45.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_45,90,array_avg_adj_pairs,,,,,,,,ml,44.18285854879654,50.0,-5.817141451203462
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-1,0.1,0.00010642223306671535,cc,0.00010416666666666667,-2.255566400048673e-06,0.01638687499871594,69.06603913226262,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-1,0.1,0.00010642223306671535,phat,0.00016666666666666666,6.0244433599951315e-05,0.13868000000002212,55.133470549614316,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-1,0.1,0.00010642223306671535,scot,0.00016666666666666666,6.0244433599951315e-05,0.15078833299958205,55.133470549614316,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-1,0.1,0.00010642223306671535,ml,0.00016666666666666666,6.0244433599951315e-05,0.15356566700029362,55.133470549614316,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-2,0.2,0.00020009680324150565,cc,0.00020833333333333335,8.2365300918277e-06,0.01647133299957204,69.06603913226262,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-2,0.2,0.00020009680324150565,phat,0.0003125,0.00011240319675849436,0.1387244159996044,57.59248728578449,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-2,0.2,0.00020009680324150565,scot,0.0003125,0.00011240319675849436,0.14170816600017133,57.59248728578449,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-2,0.2,0.00020009680324150565,ml,0.0003125,0.00011240319675849436,0.14352658400093787,57.59248728578449,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-3,0.30000000000000004,0.0002803957805228574,cc,0.0002708333333333333,-9.562447189524086e-06,0.016117499999381835,71.96169347999917,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-3,0.30000000000000004,0.0002803957805228574,phat,0.0004166666666666667,0.00013627088614380929,0.13717270899905998,61.55018097602947,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-3,0.30000000000000004,0.0002803957805228574,scot,0.0004166666666666667,0.00013627088614380929,0.13985124999999243,61.55018097602947,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,0-3,0.30000000000000004,0.0002803957805228574,ml,0.0004166666666666667,0.00013627088614380929,0.1462811250003142,61.55018097602947,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,1-2,0.1,9.36745701747903e-05,cc,8.333333333333333e-05,-1.034123684145697e-05,0.015897916000540135,73.39133264371452,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,1-2,0.1,9.36745701747903e-05,phat,0.00014583333333333335,5.2158763158543044e-05,0.13892820799992478,59.98621582018029,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,1-2,0.1,9.36745701747903e-05,scot,0.00014583333333333335,5.2158763158543044e-05,0.14028104200042435,59.98621582018029,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,1-2,0.1,9.36745701747903e-05,ml,0.00014583333333333335,5.2158763158543044e-05,0.14219845899970096,59.98621582018029,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,1-3,0.2,0.00017397354745614206,cc,0.00016666666666666666,-7.3068807894754e-06,0.01568629199937277,73.39133264371452,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,1-3,0.2,0.00017397354745614206,phat,0.0002708333333333333,9.685978587719126e-05,0.03468658399833657,62.323480181062756,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,1-3,0.2,0.00017397354745614206,scot,0.0002708333333333333,9.685978587719126e-05,0.03628516699973261,62.323480181062756,,,,
2.35,2.5,2.5,2.45,2.5,2.5,2.55,2.5,2.5,2.65,2.5,2.5,room10x10x10_rt60_0.05_mics_4_az_50_el_60,48000,10.0,10.0,10.0,0.05,,3.1427876096865397,3.2660444431189783,4.232050807568877,2.5,2.5,2.5,2.5,2.5,2.5,x,2.0,50.0,180,60.0,4,4,0.1,rir_room10x10x10_rt60_0.05_mics_4_az_50_el_60,90,1-3,0.2,0.00017397354745614206,ml,0.0002708333333333333,9.685978587719126e-05,0.039392500000758446,62.323480181062756,,,,
